ptf_id,lat,lon,Variable_id,Variable_nameShort,Variable_firstMeasured,Variable_lastMeasured,time_delta,Variable_name,Variable_canonicalUnit,Variable_description,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
481375.0,21.5,121.3,3.0,SUB_PRESS,2006-10-27T09:49:23,2015-10-18T15:53:11,3278.2526388888887,Pressure,dbar,Pressure(depth) measured by CTD.,65.59069444444444,106.33607638888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481375.0,21.5,121.3,3.0,SUB_PRESS,2006-10-27T09:49:23,2015-10-18T15:53:11,3278.2526388888887,Pressure,dbar,Pressure(depth) measured by CTD.,65.59069444444444,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,290.66192129629627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481375.0,21.5,121.3,31.0,SUB_T,2006-10-27T09:49:23,2015-10-18T15:53:11,3278.2526388888887,Ocean temperature,K,3D field of temperature of the ocean Requested in upper and deep ocean.,65.59069444444444,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,290.66192129629627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481501.0,20.5,119.5,1.0,SUB_SAL,2007-01-17T05:28:36,2007-05-22T04:33:24,124.96166666666667,Ocean salinity,1e-3,3D field of salinity of the ocean,0.0,124.96166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481501.0,20.5,119.5,1.0,SUB_SAL,2007-01-17T05:28:36,2007-05-22T04:33:24,124.96166666666667,Ocean salinity,1e-3,3D field of salinity of the ocean,0.0,348.7717939814815,365.0,365.0,365.0,365.0,365.0,365.0,365.0,290.66192129629627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481501.0,20.5,119.5,1.0,SUB_SAL,2007-01-17T05:28:36,2015-10-18T15:53:11,3196.433738425926,Ocean salinity,1e-3,3D field of salinity of the ocean,0.0,124.96166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481501.0,20.5,119.5,1.0,SUB_SAL,2007-01-17T05:28:36,2015-10-18T15:53:11,3196.433738425926,Ocean salinity,1e-3,3D field of salinity of the ocean,0.0,348.7717939814815,365.0,365.0,365.0,365.0,365.0,365.0,365.0,290.66192129629627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481501.0,20.5,119.5,3.0,SUB_PRESS,2007-01-17T05:28:36,2007-05-22T04:33:24,124.96166666666667,Pressure,dbar,Pressure(depth) measured by CTD.,0.0,124.96166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481501.0,20.5,119.5,31.0,SUB_T,2007-01-17T05:28:36,2015-10-18T15:53:11,3196.433738425926,Ocean temperature,K,3D field of temperature of the ocean Requested in upper and deep ocean.,0.0,348.7717939814815,365.0,365.0,365.0,365.0,365.0,365.0,365.0,290.66192129629627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481501.0,20.5,119.5,31.0,SUB_T,2007-01-17T05:28:36,2015-10-18T15:53:11,3196.433738425926,Ocean temperature,K,3D field of temperature of the ocean Requested in upper and deep ocean.,0.0,124.96166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481501.0,20.5,119.5,31.0,SUB_T,2007-01-17T05:28:36,2007-05-22T04:33:24,124.96166666666667,Ocean temperature,K,3D field of temperature of the ocean Requested in upper and deep ocean.,0.0,348.7717939814815,365.0,365.0,365.0,365.0,365.0,365.0,365.0,290.66192129629627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481501.0,20.5,119.5,31.0,SUB_T,2007-01-17T05:28:36,2007-05-22T04:33:24,124.96166666666667,Ocean temperature,K,3D field of temperature of the ocean Requested in upper and deep ocean.,0.0,124.96166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481512.0,19.0,119.0,1.0,SUB_SAL,2007-01-17T03:10:40,2015-10-18T15:53:11,3196.5295254629627,Ocean salinity,1e-3,3D field of salinity of the ocean,0.0,348.86758101851854,365.0,365.0,365.0,365.0,365.0,365.0,365.0,290.66192129629627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481512.0,19.0,119.0,3.0,SUB_PRESS,2007-01-17T03:10:40,2007-10-12T03:07:35,267.99785879629627,Pressure,dbar,Pressure(depth) measured by CTD.,0.0,267.99785879629627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481512.0,19.0,119.0,3.0,SUB_PRESS,2007-01-17T03:10:40,2007-10-12T03:07:35,267.99785879629627,Pressure,dbar,Pressure(depth) measured by CTD.,0.0,348.86758101851854,365.0,365.0,365.0,365.0,365.0,365.0,365.0,290.66192129629627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481512.0,19.0,119.0,3.0,SUB_PRESS,2007-01-17T03:10:40,2015-10-18T15:53:11,3196.5295254629627,Pressure,dbar,Pressure(depth) measured by CTD.,0.0,267.99785879629627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481512.0,19.0,119.0,3.0,SUB_PRESS,2007-01-17T03:10:40,2015-10-18T15:53:11,3196.5295254629627,Pressure,dbar,Pressure(depth) measured by CTD.,0.0,348.86758101851854,365.0,365.0,365.0,365.0,365.0,365.0,365.0,290.66192129629627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481512.0,19.0,119.0,31.0,SUB_T,2007-01-17T03:10:40,2015-10-18T15:53:11,3196.5295254629627,Ocean temperature,K,3D field of temperature of the ocean Requested in upper and deep ocean.,0.0,348.86758101851854,365.0,365.0,365.0,365.0,365.0,365.0,365.0,290.66192129629627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
